"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"autumn-sweep-224","1.2","true","2","3","3","100","50","0.000017503286892305646","0.935897435897436","0.7368421052631579","1","25.032547402001768","16.9454908550312","16.9454908550312","15.39925400697122","14.376375697227576","25.032547402001768","24.311596244730413","23.890243950835416"
"cerulean-sweep-660","1.2","false","1","3","3","200","100","0.000022589374192745915","0.935897435897436","0.7368421052631579","1","21.637382958715428","10.226941159414316","13.250677667157062","11.827722679078734","10.226941159414316","22.87999613941656","22.446726906876226","21.637382958715428"
"trim-sweep-819","1.2","false","1","3","4","100","100","0.000028751532673807864","0.9102564102564102","0.6666666666666666","1","24.51738174634455","16.21227566631367","18.58056258814428","16.387116694621298","13.423279353946835","26.193519596433653","24.65239213977766","22.561566129323015"
"jolly-sweep-931","1.2","false","3","4","4","100","10","0.00002544289948883198","0.9102564102564102","0.6666666666666666","1","22.7888579765138","13.760840932078178","15.06965713207691","14.327337383508064","13.658385066203326","25.135556160628557","23.5216065751998","22.3051764586442"
"polar-sweep-607","1.2","false","3","4","2","100","10","0.00001915006702298822","0.8974358974358975","0.6363636363636364","1","24.98878499921871","16.33613218201476","16.33613218201476","15.968038104565114","15.599944027115466","24.98878499921871","24.84914113892361","24.70949727862851"
"devoted-sweep-396","1.2","true","2","4","4","200","100","0.000019577971771161376","0.9102564102564102","0.6666666666666666","1","23.757691070293","13.801194899284068","13.801194899284068","13.545568575435492","13.293522821361988","24.19456504457326","23.839432781962103","23.371198157223333"
"comic-sweep-383","1.2","true","2","2","4","200","50","0.000017367782117931053","0.9102564102564102","0.6666666666666666","1","23.547731918679982","13.141932738623682","15.750944499067828","14.703957015436348","13.141932738623682","24.23466547092615","23.89588310810343","23.547731918679982"
"cool-sweep-491","1.2","false","1","2","2","200","50","0.000018838297815038155","0.8974358974358975","0.6363636363636364","1","23.966669354562164","14.969918469555346","19.93190054630428","17.450909507929815","14.969918469555346","26.466132329673886","25.216400842118027","23.966669354562164"
"dry-sweep-168","1.2","true","1","2","3","200","100","0.000018081866609555975","0.935897435897436","0.7368421052631579","1","22.874752630718692","11.821042688305347","15.044487304528962","13.45932561526608","11.821042688305347","23.47002415699794","23.06242815570589","22.842507679401045"
"vital-sweep-612","1.2","false","3","4","2","200","100","0.000019730505130045863","0.8974358974358975","0.6363636363636364","1","23.94672252009649","14.60095348804028","14.908772180334315","14.754862834187296","14.60095348804028","24.886736502495182","24.41672951129584","23.94672252009649"
"young-sweep-655","1.2","false","1","3","3","100","10","0.00002831126589631582","0.935897435897436","0.7368421052631579","1","22.054250812406742","12.333566699377284","15.347725350357646","14.262768129713711","12.333566699377284","23.67158376009431","23.11645850924757","22.054250812406742"
"volcanic-sweep-876","1.2","false","2","3","4","200","100","0.000019006208197683663","0.9102564102564102","0.6666666666666666","1","21.958643375989663","10.947673431158687","13.118106476702009","12.120754647787518","10.947673431158687","22.782751530476087","22.19562863870026","21.685328737699756"
"restful-sweep-232","1.2","true","2","4","3","200","10","0.00001771480339347123","0.935897435897436","0.7368421052631579","1","25.29160095020038","16.515122746613738","18.244244939789212","17.192300566437957","16.515122746613738","26.609776059291057","25.62700030317107","24.979623900021767"
"sweet-sweep-542","1.2","false","2","2","2","100","50","0.000019064627167632073","0.8974358974358975","0.6363636363636364","1","29.857232203447506","24.206620286262808","24.97787131442776","24.59224580034528","24.206620286262808","30.21651983774323","30.03687602059537","29.857232203447506"
"comic-sweep-936","1.2","false","3","4","4","200","100","0.00004221614946832459","0.9102564102564102","0.6666666666666666","1","22.208435169550373","13.374885989657315","13.653649527413505","13.126639983813794","11.930818303254362","23.77339233678757","22.988504790188433","22.208435169550373"
"vague-sweep-815","1.2","false","1","2","4","200","50","0.000019068635760522235","0.9102564102564102","0.6666666666666666","1","22.795382379030208","12.972785684481536","16.21696589529855","14.824510849276455","12.972785684481536","24.33019661081799","23.68268069881239","22.795382379030208"
"ancient-sweep-926","1.2","false","3","3","4","100","50","0.000027004143516972796","0.9102564102564102","0.6666666666666666","1","28.396105364598355","19.300196777026688","19.300196777026688","18.405658285958427","17.056687279480773","28.396105364598355","26.97004114539843","25.342924639833857"
"worldly-sweep-285","1.2","true","3","4","3","100","100","0.00001830147913728158","0.935897435897436","0.7368421052631579","1","23.08767827055534","13.185867026906202","14.62391815938578","13.312303434059835","12.12712511588753","24.837018300019956","23.230852973518665","21.76786234998071"
"driven-sweep-445","1.2","true","3","4","4","100","10","0.000018248640456286264","0.9102564102564102","0.6666666666666666","1","23.969379103990832","16.060627066476005","16.060627066476005","15.379290957582151","14.301596088994012","24.421987113960856","24.066878353767613","23.542504261283284"
"hopeful-sweep-757","1.2","false","3","2","3","100","10","0.000019066811159620508","0.935897435897436","0.7368421052631579","1","24.848300001095392","16.15984069174234","17.37766784176517","16.325045861869253","15.437629052100242","25.51039574386675","24.90545654673065","24.357673895229812"
"apricot-sweep-118","1.2","true","3","3","2","200","10","0.000017773732176608897","0.8974358974358975","0.6363636363636364","1","22.840441949219564","13.841478108036982","16.01119054240437","14.926334325220676","13.841478108036982","24.378682233796493","23.609562091508028","22.840441949219564"
"super-sweep-772","1.2","false","3","4","3","200","10","0.000019891299364393385","0.935897435897436","0.7368421052631579","1","22.34489307327358","12.37646193054992","14.416415163273005","13.665426833564789","12.37646193054992","23.540418809490752","23.13934564879187","22.34489307327358"
"glad-sweep-711","1.2","false","2","3","3","100","100","0.00002002019277624135","0.935897435897436","0.7368421052631579","1","23.51135119710991","14.779928344250964","16.597706453714743","15.44810149253416","14.779928344250964","24.56655144340283","23.864948172415627","23.51135119710991"
"ethereal-sweep-764","1.2","false","3","3","3","100","50","0.00001880916256326562","0.935897435897436","0.7368421052631579","1","23.789733032201323","14.596680180854303","16.824671032714843","15.805857865714202","14.596680180854303","24.82021974882306","24.245779027527565","23.789733032201323"
"driven-sweep-765","1.2","false","3","3","3","100","100","0.0000185421104120951","0.935897435897436","0.7368421052631579","1","24.24268660220257","14.797620141760094","16.662341975224482","15.194425813167951","14.12331532251928","24.81845468800497","24.304027195780247","23.8509402971332"
"visionary-sweep-544","1.2","false","2","2","2","200","10","0.000018736417097348093","0.8974358974358975","0.6363636363636364","1","25.081115862549144","17.50064352757838","18.094758196466618","17.7977008620225","17.50064352757838","25.234044882822268","25.157580372685707","25.081115862549144"
"polar-sweep-5","1.2","true","1","2","2","200","50","0.00001684443087881669","0.8974358974358975","0.6363636363636364","1","23.420705250018557","13.507474921526226","17.23354790356128","15.370511412543753","13.507474921526226","24.283381049655222","23.852043149836888","23.420705250018557"
"kind-sweep-273","1.2","true","3","2","3","100","100","0.000017821428892630772","0.935897435897436","0.7368421052631579","1","22.765021838994908","13.451973676250509","18.10423239698534","15.727052355481431","13.451973676250509","25.93855190898232","24.303257758236935","22.765021838994908"
"divine-sweep-925","1.2","false","3","3","4","100","10","0.000019579770774407356","0.9102564102564102","0.6666666666666666","1","25.7713084120249","18.187909260539264","20.291167441469664","18.32728950250799","16.934163869724028","27.13977502396159","25.83810463192567","24.64715284200983"
"dashing-sweep-605","1.2","false","3","3","2","200","50","0.0000190346727908756","0.8974358974358975","0.6363636363636364","1","29.29861584524523","18.24290474845589","18.24290474845589","17.956033034247856","17.669161320039823","29.29861584524523","28.816602560130605","28.334589275015983"
"olive-sweep-871","1.2","false","2","3","4","100","10","0.000020293438536196692","0.9102564102564102","0.6666666666666666","1","25.9818608056708","18.118674454488385","18.75144154575893","17.411543654721743","15.965497825246045","25.9818608056708","25.177397582976393","23.792611013621173"
"expert-sweep-434","1.2","true","3","2","4","100","50","0.00001829964736903624","0.9102564102564102","0.6666666666666666","1","23.37037121388539","14.417633136224127","17.759963495586444","16.207184131572774","14.417633136224127","25.687267200381463","24.536955054353353","23.37037121388539"
"effortless-sweep-546","1.2","false","2","2","2","200","100","0.000018648513723602745","0.8974358974358975","0.6363636363636364","1","25.763310387687717","17.700799206860033","22.651122181602577","20.175960694231307","17.700799206860033","28.23109033527274","26.99720036148023","25.763310387687717"
"earnest-sweep-504","1.2","false","1","4","2","200","100","0.000024512231184109577","0.8974358974358975","0.6363636363636364","1","24.335367382797408","13.921730440531148","14.790123235846185","14.355926838188664","13.921730440531148","25.50738861354003","24.92137799816872","24.335367382797408"
"warm-sweep-768","1.2","false","3","3","3","200","100","0.00002244012479591902","0.935897435897436","0.7368421052631579","1","22.281481154808624","12.227166139597708","15.360727471210428","13.834594699559068","12.227166139597708","23.96659572890237","23.021343809463644","22.281481154808624"
"kind-sweep-720","1.2","false","2","4","3","200","100","0.000018614469865363944","0.935897435897436","0.7368421052631579","1","23.32894072579632","14.09730457494166","14.16920727681742","13.626799190636836","12.613885720151432","25.242960658879227","23.726768217875303","22.60840326895036"
"restful-sweep-503","1.2","false","1","4","2","200","50","0.00002004223133393427","0.8974358974358975","0.6363636363636364","1","24.457867014376564","15.538385229333654","16.358562275438185","15.94847375238592","15.538385229333654","26.442412976585295","25.45013999548093","24.457867014376564"
"wise-sweep-609","1.2","false","3","4","2","100","100","0.000019213442722995705","0.8974358974358975","0.6363636363636364","1","22.95033117089036","12.934660202858664","13.674070007958347","13.304365105408507","12.934660202858664","23.90508175360134","23.42770646224585","22.95033117089036"
"zesty-sweep-110","1.2","true","3","2","2","100","50","0.000018052924876060895","0.8974358974358975","0.6363636363636364","1","28.13271667057003","21.84815184659091","23.397918529480773","22.623035188035843","21.84815184659091","29.15114450951027","28.64193059004015","28.13271667057003"
"hearty-sweep-712","1.2","false","2","3","3","200","10","0.00001850472964345297","0.935897435897436","0.7368421052631579","1","22.709390714087352","13.062955318302306","16.969758963131593","15.199694943646849","13.062955318302306","24.902795244711186","23.87032775767212","22.709390714087352"
"misunderstood-sweep-652","1.2","false","1","2","3","200","10","0.00002480914453656965","0.935897435897436","0.7368421052631579","1","23.73867828592465","14.97795163082767","16.274880715110086","15.826281470889136","14.97795163082767","24.307854894865343","24.082491207103725","23.73867828592465"
"quiet-sweep-827","1.2","false","1","4","4","200","50","0.00001897709649575442","0.9102564102564102","0.6666666666666666","1","23.639876917965072","14.961962299138852","15.596925532670452","14.918527710278005","14.274950649350648","24.575519920622796","23.984825577518205","23.639876917965072"
"devoted-sweep-657","1.2","false","1","3","3","100","100","0.000019383107057013073","0.935897435897436","0.7368421052631579","1","25.036266960196578","17.379567749657568","17.379567749657568","17.15545913667225","16.765645177905593","25.241344822727157","24.960106077897432","24.60270645076856"
"happy-sweep-282","1.2","true","3","3","3","200","100","0.000019689977897559177","0.935897435897436","0.7368421052631579","1","22.94996705739698","12.667132479898031","14.289490261484122","13.32809492335464","12.667132479898031","23.364968267051264","23.05451473981572","22.84860889499891"
"pleasant-sweep-172","1.2","true","1","3","3","200","10","0.000017447965630203853","0.935897435897436","0.7368421052631579","1","22.107359448067506","12.68844221223113","16.54857216352983","14.78231007767054","12.68844221223113","24.919361194236725","23.57841912974179","22.107359448067506"
