"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_neighbors","weights","Energy_Consumed","accuracy","f1_score","recall","rmse_knn_pred","rmse_max","rmse_mean","rmse_min","mae_pred","mae_max","mae_mean","mae_min"
"warm-sweep-567","2","false","2","3","2","10","uniform","1.733862331631523e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.303012054143633","24.343498241148605","23.82325514764612","23.303012054143633","14.37330746753247","15.082345194805196","14.727826331168831","14.37330746753247"
"devout-sweep-951","2","false","3","4","4","10","uniform","1.88678487394706e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.78480455052347","24.78480455052347","24.212644242211212","23.06178295512394","15.726089870129874","15.726089870129874","14.463670551948054","12.928682532467535"
"treasured-sweep-678","2","false","1","3","3","15","distance","1.9138855249770537e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.99330090929624","24.973450043483233","24.59589262864334","23.99330090929624","15.138650161671524","16.57543347935979","15.746365988285843","15.138650161671524"
"sandy-sweep-617","2","false","3","2","2","15","uniform","1.620649019788642e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.91980958437078","25.30263892612727","24.611224255249024","23.91980958437078","13.646937662337663","16.195311948051952","14.921124805194808","13.646937662337663"
"light-sweep-247","2","true","2","4","3","5","uniform","1.7278047217612569e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.437864948157852","28.437864948157852","27.00410944779428","24.847849879526223","17.381009870129866","17.381009870129866","16.411268658008655","14.718533896103892"
"crisp-sweep-29","2","true","1","3","2","15","uniform","1.725445822421534e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.568552155342765","25.042367033932564","24.305459594637664","23.568552155342765","14.432167705627704","17.27351194805195","15.852839826839828","14.432167705627704"
"happy-sweep-896","2","false","2","4","4","5","distance","2.456781637666457e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.67673030504872","28.67673030504872","26.531131994971084","24.03909166449771","17.188356064716572","17.515838994623536","16.19373809099911","14.93026323197344"
"fresh-sweep-465","2","true","3","4","4","10","uniform","1.8828406880857077e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.78480455052347","24.78480455052347","24.212644242211212","23.06178295512394","15.726089870129874","15.726089870129874","14.463670551948054","12.928682532467535"
"glowing-sweep-26","2","true","1","3","2","5","distance","2.0457339302045819e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.803707004804973","28.803707004804973","27.86507754811183","26.92644809141869","19.1455754834698","19.1455754834698","18.09876339059908","17.051951297728355"
"fresh-sweep-31","2","true","1","4","2","5","uniform","1.695506804258508e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.568316405017686","28.568316405017686","28.06800609111532","27.56769577721295","17.57118987012987","17.57118987012987","17.1877237012987","16.804257532467535"
"skilled-sweep-732","2","false","2","3","3","15","distance","2.6111554284941324e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.99330090929624","24.973450043483233","24.59589262864334","23.99330090929624","15.138650161671524","16.57543347935979","15.746365988285843","15.138650161671524"
"warm-sweep-83","2","true","2","3","2","15","uniform","1.5802354408934766e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.568552155342765","25.042367033932564","24.305459594637664","23.568552155342765","14.432167705627704","17.27351194805195","15.852839826839828","14.432167705627704"
"wise-sweep-182","2","true","1","2","3","5","distance","1.9617224240391809e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.01667190819299","29.208299861342816","27.702770100575027","26.88333853218927","16.164032014574882","20.19194133083043","17.97590095268365","16.164032014574882"
"balmy-sweep-412","2","true","2","4","4","10","distance","2.0007332513993485e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.243749836950688","25.243749836950688","24.26565213548937","23.174552944305297","15.352866741961158","15.352866741961158","14.351569771905025","13.509350840364831"
"generous-sweep-941","2","false","3","2","4","15","uniform","1.6197582213686068e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.917813645310343","25.41992772278033","24.85225398869968","23.917813645310343","13.635509567099568","17.28030601731602","15.71159091991342","13.635509567099568"
"wise-sweep-626","2","false","3","4","2","5","distance","1.9231928326070778e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.988054304872136","28.988054304872136","28.54431323364024","28.10057216240834","17.650553090444443","17.650553090444443","17.459164940422006","17.267776790399566"
"bright-sweep-843","2","false","1","4","4","10","uniform","1.6263214603024304e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.78480455052347","24.78480455052347","24.212644242211212","23.06178295512394","15.726089870129874","15.726089870129874","14.463670551948054","12.928682532467535"
"robust-sweep-22","2","true","1","2","2","10","distance","1.910434960982204e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.580993257877452","25.980398455126313","25.28069585650188","24.580993257877452","14.817222235465389","17.713428619634975","16.26532542755018","14.817222235465389"
"pretty-sweep-724","2","false","2","2","3","10","distance","2.060338415409054e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.538358132156834","26.36412000351695","25.607549747686974","24.538358132156834","14.804662363771651","17.539232319418915","16.587853934590246","14.804662363771651"
"azure-sweep-397","2","true","2","2","4","5","uniform","1.779293051053325e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.87160623397853","30.288982962294902","27.296263607525017","24.999575925121835","16.816684675324673","20.95462610389611","18.0045862987013","16.803079090909094"
"ethereal-sweep-197","2","true","1","4","3","15","uniform","1.8974108737375498e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.04454047041695","24.953828049228324","24.343197275767267","24.031223307656525","15.983980432900442","15.989579567099568","15.303476738816745","13.93687021645022"
"exalted-sweep-246","2","true","2","3","3","15","distance","1.842017546698571e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.99330090929624","24.973450043483233","24.59589262864334","23.99330090929624","15.138650161671524","16.57543347935979","15.746365988285843","15.138650161671524"
"resilient-sweep-135","2","true","3","3","2","10","uniform","1.6215193400840792e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.303012054143633","24.343498241148605","23.82325514764612","23.303012054143633","14.37330746753247","15.082345194805196","14.727826331168831","14.37330746753247"
"daily-sweep-407","2","true","2","3","4","15","uniform","1.823026165201706e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"still-sweep-128","2","true","3","2","2","5","distance","1.9955010905644282e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.016406079962287","29.35032313928983","28.18336460962606","27.016406079962287","16.170660898317507","20.393336141353032","18.28199851983527","16.170660898317507"
"vital-sweep-80","2","true","2","3","2","5","distance","1.7790370744958433e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.803707004804973","28.803707004804973","27.86507754811183","26.92644809141869","19.1455754834698","19.1455754834698","18.09876339059908","17.051951297728355"
"gentle-sweep-570","2","false","2","3","2","15","distance","1.812846458207989e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.072582906581047","24.55866233614378","24.315622621362415","24.072582906581047","15.26009892779289","16.311076849399562","15.785587888596226","15.26009892779289"
"warm-sweep-563","2","false","2","2","2","15","uniform","2.084017784141502e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.91980958437078","25.30263892612727","24.611224255249024","23.91980958437078","13.646937662337663","16.195311948051952","14.921124805194808","13.646937662337663"
"silver-sweep-353","2","true","1","3","4","15","uniform","1.781924490064234e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"desert-sweep-19","2","true","1","2","2","5","uniform","1.8326590437570505e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.965907026326548","30.614990795677397","29.290448911001977","27.965907026326548","16.968453506493507","21.483389480519484","19.225921493506497","16.968453506493507"
"glorious-sweep-513","2","false","1","3","2","10","uniform","1.5505523992879317e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.303012054143633","24.343498241148605","23.82325514764612","23.303012054143633","14.37330746753247","15.082345194805196","14.727826331168831","14.37330746753247"
"olive-sweep-248","2","true","2","4","3","5","distance","1.9888047438207146e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"stellar-sweep-945","2","false","3","3","4","10","uniform","1.7558148812011296e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.07211559400091","25.28256364485188","24.04064898364191","23.07211559400091","13.96008590909091","15.41311383116883","14.51853271103896","13.750694870129871"
"fragrant-sweep-839","2","false","1","3","4","15","uniform","2.18143222285663e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"ethereal-sweep-20","2","true","1","2","2","5","distance","1.907215105373123e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.016406079962287","29.35032313928983","28.18336460962606","27.016406079962287","16.170660898317507","20.393336141353032","18.28199851983527","16.170660898317507"
"sandy-sweep-573","2","false","2","4","2","10","uniform","1.7679072137765518e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.814697434419433","24.814697434419433","24.50967940363698","24.204661372854527","15.76271655844156","15.76271655844156","15.162298538961045","14.561880519480525"
"toasty-sweep-245","2","true","2","3","3","15","uniform","1.8069282801990186e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.476462832452537","25.573683155485035","24.73221300971458","23.476462832452537","14.378304675324676","17.365965064935068","16.020557373737375","14.378304675324676"
"exalted-sweep-136","2","true","3","3","2","10","distance","1.9034509993616666e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.23655087656897","25.23655087656897","25.11425465433555","24.991958432102138","16.1379670077497","16.1379670077497","15.79204818738501","15.446129367020315"
"fearless-sweep-673","2","false","1","3","3","5","uniform","1.9016088892802449e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.498597407801483","27.498597407801483","26.502532855239508","25.77960518945523","17.932147142857144","17.932147142857144","16.679086450216452","15.682010909090913"
