"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forecasting","Forgetting","Regularization","Energy_Consumed","accuracy","f1_score","recall","mae_pred","mae_max","mae_mean","mae_min","rmse_pred","rmse_max","rmse_mean","rmse_min"
"electric-sweep-334","1.2","true","2","3","2","0.95","1","3.4714516819399756e-8","0.8974358974358975","0.6363636363636364","1","7.516759863473297","15.88972809434558","11.703243978909438","7.516759863473297","20.05264313434516","24.498050319027517","22.275346726686337","20.05264313434516"
"sandy-sweep-10","1.2","true","2","2","2","0.95","1","3.419642026705737e-8","0.8974358974358975","0.6363636363636364","1","7.514841052681838","15.840324208407957","11.677582630544896","7.514841052681838","20.04014111487684","24.46206641344375","22.251103764160295","20.04014111487684"
"neat-sweep-112","1.2","true","1","2","4","0.95","1","4.173032230685041e-8","0.9102564102564102","0.6666666666666666","1","5.659766984585695","22.64724125089801","16.314655835439655","5.659766984585695","15.723034653875828","31.07406779821604","25.579726543074123","15.723034653875828"
"lemon-sweep-862","1.2","false","3","4","2","1","1","3.03915847166536e-8","0.8974358974358975","0.6363636363636364","1","8.119735743004723","15.31138198519592","11.715558864100322","8.119735743004723","21.294954512222837","23.832632720262247","22.563793616242545","21.294954512222837"
"copper-sweep-880","1.2","false","3","4","3","0.95","1","3.918898704417491e-8","0.935897435897436","0.7368421052631579","1","8.152872513183873","21.429422793604942","14.935804611656408","8.152872513183873","21.172275142823526","28.01118288115232","24.33064164619778","21.172275142823526"
"autumn-sweep-79","1.2","true","2","2","3","0.99","0.1","4.1180484661380336e-8","0.935897435897436","0.7368421052631579","1","6.918649309518851","20.461397232228883","14.122733412129662","6.918649309518851","19.691294096186528","27.62550238231012","23.752821238929855","19.691294096186528"
"swept-sweep-658","1.2","true","2","4","2","0.95","1","3.383888815670212e-8","0.8974358974358975","0.6363636363636364","1","7.502511781890444","15.9598346894587","11.731173235674571","7.502511781890444","20.05057826150478","24.53760991971024","22.29409409060751","20.05057826150478"
"lilac-sweep-511","1.2","false","2","3","2","0.99","0.1","3.020113815788742e-8","0.8974358974358975","0.6363636363636364","1","8.125711248812983","15.256569841754198","11.691140545283591","8.125711248812983","21.318041534042813","23.81384644858698","22.565943991314896","21.318041534042813"
"decent-sweep-481","1.2","true","3","3","4","1","0.1","3.641624897353621e-8","0.9102564102564102","0.6666666666666666","1","7.2872860494538365","19.335792135053072","14.981446474042126","7.2872860494538365","20.87574927345498","26.561542219687873","24.032956636128716","20.87574927345498"
"vital-sweep-967","1.2","false","3","4","4","1","0.1","4.504470677311979e-8","0.9102564102564102","0.6666666666666666","1","7.301308016250392","19.425622704368575","15.027774542583462","7.301308016250392","20.866867064063452","26.743299622429987","24.1083851206349","20.866867064063452"
"stoic-sweep-169","1.2","false","2","2","2","0.95","0.1","3.4437038231089896e-8","0.8974358974358975","0.6363636363636364","1","8.217511483692032","15.459588375315647","11.83854992950384","8.217511483692032","21.381470571937303","23.942648497498016","22.66205953471766","21.381470571937303"
"crisp-sweep-685","1.2","true","1","4","2","1","0.1","3.420768323558655e-8","0.8974358974358975","0.6363636363636364","1","5.7652296153036975","16.040186864366646","10.902708239835173","5.7652296153036975","15.893415339047726","26.64467818569598","21.269046762371858","15.893415339047726"
"fragrant-sweep-346","1.2","true","1","3","2","0.99","1","3.2052360621593034e-8","0.8974358974358975","0.6363636363636364","1","5.815575221338616","15.977970851467012","10.896773036402816","5.815575221338616","15.895541092688983","26.55685378843928","21.226197440564132","15.895541092688983"
"cerulean-sweep-583","1.2","false","2","3","3","1","0.1","3.4353077920235994e-8","0.935897435897436","0.7368421052631579","1","7.950648299323879","20.73159882342582","14.496941323585512","7.950648299323879","21.089291266138375","27.517674443292265","24.06334887710336","21.089291266138375"
"wild-sweep-82","1.2","true","2","2","3","0.99","1","3.8837787207310416e-8","0.935897435897436","0.7368421052631579","1","6.9177075387488385","20.459640887591977","14.121475807747563","6.9177075387488385","19.690682642976352","27.621751954746177","23.7508549943425","19.690682642976352"
"peachy-sweep-661","1.2","true","3","4","2","0.95","0.1","3.114517970187888e-8","0.8974358974358975","0.6363636363636364","1","8.235997738207478","15.583614918548378","11.909806328377927","8.235997738207478","21.358201461767024","23.999241933706735","22.678721697736883","21.358201461767024"
"resilient-sweep-292","1.2","false","1","2","4","0.99","1","4.6088067221414055e-8","0.9102564102564102","0.6666666666666666","1","7.34181973281821","19.391267289153635","15.028223364248849","7.34181973281821","20.903368240537155","26.554352998746737","24.045915219356353","20.903368240537155"
"dutiful-sweep-421","1.2","true","2","3","3","1","0.1","3.8838811113540343e-8","0.935897435897436","0.7368421052631579","1","7.2032515999877775","20.92004230074338","14.42609922611684","7.2032515999877775","19.742295601331","27.90962105263404","23.922268518065653","19.742295601331"
"sage-sweep-19","1.2","true","1","2","2","0.99","0.1","2.823728600889e-8","0.8974358974358975","0.6363636363636364","1","6.077607408546365","15.927758684144647","11.002683046345506","6.077607408546365","15.962270575116907","26.41009661785034","21.186183596483623","15.962270575116907"
"fine-sweep-475","1.2","true","2","3","4","1","0.1","4.455323178275548e-8","0.9102564102564102","0.6666666666666666","1","6.520370604237385","19.96630931705334","15.084352375393664","6.520370604237385","19.648584817155346","27.309247413297506","24.098236266873577","19.648584817155346"
"magic-sweep-718","1.2","true","3","4","3","0.95","1","3.8054498941417284e-8","0.935897435897436","0.7368421052631579","1","8.152872513183873","21.429422793604942","14.935804611656408","8.152872513183873","21.172275142823526","28.01118288115232","24.33064164619778","21.172275142823526"
"twilight-sweep-343","1.2","true","1","3","2","0.99","0.1","2.934208083097979e-8","0.8974358974358975","0.6363636363636364","1","5.815981062270662","15.978612472784304","10.897296767527482","5.815981062270662","15.895797038957824","26.557816430283008","21.226806734620418","15.895797038957824"
"hardy-sweep-274","1.2","false","1","2","4","0.95","1","4.305935259329393e-8","0.9102564102564102","0.6666666666666666","1","7.529424609719585","20.09783587032796","15.453513727925404","7.529424609719585","20.984001197803757","27.16984444494012","24.370560981800395","20.984001197803757"
"cool-sweep-55","1.2","true","1","2","3","0.95","0.1","3.821510035802728e-8","0.935897435897436","0.7368421052631579","1","5.95350710421936","22.152727800613658","14.637918332281275","5.95350710421936","15.86074760942479","30.76621918548369","24.408206559438096","15.86074760942479"
"brisk-sweep-613","1.2","false","1","3","4","0.99","0.1","4.2757300255465865e-8","0.9102564102564102","0.6666666666666666","1","7.325825034445837","19.4678410607807","15.059970779046935","7.325825034445837","20.89244182523506","26.674629460563057","24.094417679436457","20.89244182523506"
"copper-sweep-769","1.2","true","3","4","4","0.95","0.1","4.580751691441441e-8","0.9102564102564102","0.6666666666666666","1","7.4907855475156095","20.203477517188517","15.48266500646614","7.4907855475156095","20.95693727860365","27.413187607218873","24.46399527293699","20.95693727860365"
"rare-sweep-754","1.2","true","3","4","3","1","1","3.4193348548367594e-8","0.935897435897436","0.7368421052631579","1","7.9656292612058595","20.87872382731266","14.582205846916588","7.9656292612058595","21.070378590824184","27.614517200879646","24.095930099181885","21.070378590824184"
"silvery-sweep-376","1.2","true","3","3","2","1","1","3.6740827248422646e-8","0.8974358974358975","0.6363636363636364","1","8.117365585130647","15.21180056418028","11.664583074655464","8.117365585130647","21.310828021876397","23.788984175183575","22.549906098529988","21.310828021876397"
"earthy-sweep-436","1.2","true","1","3","4","0.95","1","4.214602823620024e-8","0.9102564102564102","0.6666666666666666","1","5.316977963474482","22.65938775039347","16.23960032973328","5.316977963474482","15.650805551778456","31.349459337239452","25.70474530582479","15.650805551778456"
"morning-sweep-121","1.2","true","3","2","4","0.95","0.1","4.042996139484482e-8","0.9102564102564102","0.6666666666666666","1","7.529186003326376","20.097861886417455","15.452865242207546","7.529186003326376","20.983607547022046","27.169911033407487","24.370146312393224","20.983607547022046"
"different-sweep-328","1.2","true","1","3","2","0.95","1","2.8708282874655805e-8","0.8974358974358975","0.6363636363636364","1","5.794363781743904","16.163524066958203","10.978943924351054","5.794363781743904","15.857729205364969","26.76264912679309","21.310189166079027","15.857729205364969"
"smart-sweep-361","1.2","true","1","3","2","1","0.1","3.005164784831828e-8","0.8974358974358975","0.6363636363636364","1","5.82846122175197","15.943806611252622","10.886133916502295","5.82846122175197","15.903973705119377","26.519113380727426","21.2115435429234","15.903973705119377"
"sweepy-sweep-829","1.2","false","1","4","2","0.99","0.1","2.7470380242675673e-8","0.8974358974358975","0.6363636363636364","1","8.125814118012554","15.35087027766765","11.7383421978401","8.125814118012554","21.29893106964895","23.852105664759694","22.575518367204324","21.29893106964895"
"sandy-sweep-655","1.2","true","2","4","2","0.95","0.1","2.87000916248164e-8","0.8974358974358975","0.6363636363636364","1","7.5031553619806335","15.960609988295433","11.731882675138031","7.5031553619806335","20.050976248341385","24.538542148175008","22.2947591982582","20.050976248341385"
"elated-sweep-922","1.2","false","1","4","4","0.95","1","4.365731383157052e-8","0.9102564102564102","0.6666666666666666","1","7.490732028847952","20.20265933715655","15.48276022876081","7.490732028847952","20.957294342735267","27.41269995839134","24.46418007122409","20.957294342735267"
"sunny-sweep-877","1.2","false","3","4","3","0.95","0.1","3.649918537816019e-8","0.935897435897436","0.7368421052631579","1","8.153921139871976","21.43138741860666","14.937197740100151","8.153921139871976","21.17294538159884","28.01469819979559","24.332517217116244","21.17294538159884"
"dutiful-sweep-136","1.2","true","2","2","4","0.99","1","4.7054634702463874e-8","0.9102564102564102","0.6666666666666666","1","6.586106412988985","20.0084677469028","15.12584111760497","6.586106412988985","19.644114210575463","27.308612335956298","24.10413598603494","19.644114210575463"
"sleek-sweep-724","1.2","true","1","4","3","0.99","1","3.507288399987374e-8","0.935897435897436","0.7368421052631579","1","5.835352942027717","22.60393428104228","14.796595496726164","5.835352942027717","15.817916012994738","31.295372566559617","24.733961556101814","15.817916012994738"
"fancy-sweep-871","1.2","false","2","4","3","0.95","0.1","3.435205401400607e-8","0.935897435897436","0.7368421052631579","1","8.153921139871976","21.43138741860666","14.937197740100151","8.153921139871976","21.17294538159884","28.01469819979559","24.332517217116244","21.17294538159884"
"wandering-sweep-364","1.2","true","1","3","2","1","1","3.329845450341256e-8","0.8974358974358975","0.6363636363636364","1","5.828057345314942","15.943152790383312","10.885605067849127","5.828057345314942","15.903717219840658","26.518132045107222","21.21092463247394","15.903717219840658"
"blooming-sweep-940","1.2","false","1","4","4","0.99","1","4.567232931359891e-8","0.9102564102564102","0.6666666666666666","1","7.327203846709234","19.553021487742193","15.10165546338357","7.327203846709234","20.882894209224947","26.85052149481472","24.16689263344312","20.882894209224947"
"copper-sweep-337","1.2","true","3","3","2","0.95","0.1","4.7667495871842736e-8","0.8974358974358975","0.6363636363636364","1","8.236617437649105","15.51661224626604","11.876614841957572","8.236617437649105","21.38638353690656","23.978768407213437","22.68257597206","21.38638353690656"
"graceful-sweep-130","1.2","true","1","2","4","0.99","1","4.10514724764097e-8","0.9102564102564102","0.6666666666666666","1","5.514505637540088","21.831830894559985","15.880440884779055","5.514505637540088","15.7281931633405","30.378580316700607","25.25596283793176","15.7281931633405"
"expert-sweep-184","1.2","false","1","2","2","0.99","1","3.0046528317168654e-8","0.8974358974358975","0.6363636363636364","1","8.10626737260585","15.192184288769354","11.649225830687602","8.10626737260585","21.311662614585153","23.771850069416796","22.541756342000973","21.311662614585153"
"tough-sweep-874","1.2","false","2","4","3","0.95","1","3.882345252009145e-8","0.935897435897436","0.7368421052631579","1","8.152872513183873","21.429422793604942","14.935804611656408","8.152872513183873","21.172275142823526","28.01118288115232","24.33064164619778","21.172275142823526"
"sweepy-sweep-352","1.2","true","2","3","2","0.99","1","3.7179059114830834e-8","0.8974358974358975","0.6363636363636364","1","7.39536525754415","15.615957003462","11.505661130503077","7.39536525754415","20.028487425798428","24.26731710600961","22.14790226590402","20.028487425798428"
"jumping-sweep-709","1.2","true","2","4","3","0.95","0.1","3.8576691118679374e-8","0.935897435897436","0.7368421052631579","1","7.4071789869063505","21.67019618479948","14.883185039868913","7.4071789869063505","19.805207014101516","28.55883048519961","24.26900117213589","19.805207014101516"
"dark-sweep-478","1.2","true","2","3","4","1","1","4.80252978084334e-8","0.9102564102564102","0.6666666666666666","1","6.520501730536353","19.9658418223933","15.08478803298154","6.520501730536353","19.64907980267069","27.30877065047343","24.09847918632446","19.64907980267069"
"flowing-sweep-202","1.2","false","1","2","2","1","1","3.4472936236322013e-8","0.8974358974358975","0.6363636363636364","1","8.093569125162885","15.146673458756284","11.620121291959585","8.093569125162885","21.30364701021894","23.745690637007428","22.524668823613183","21.30364701021894"
"azure-sweep-394","1.2","true","3","3","3","0.95","1","3.7094074897747e-8","0.935897435897436","0.7368421052631579","1","8.147416178040293","21.334668786237454","14.876704020090548","8.147416178040293","21.199669807503323","27.95643702812548","24.322900140753973","21.199669807503323"
"usual-sweep-226","1.2","false","2","2","3","0.95","1","3.4681751820042146e-8","0.935897435897436","0.7368421052631579","1","7.802325419636761","20.75915813839621","14.485798601217438","7.802325419636761","21.088349350049324","27.61453289279138","24.117346626023902","21.088349350049324"
"atomic-sweep-403","1.2","true","2","3","3","0.99","0.1","4.2598255623968535e-8","0.935897435897436","0.7368421052631579","1","7.23004835852958","21.01701292086111","14.483352968720489","7.23004835852958","19.748594847849436","27.996087334437277","23.96811155036316","19.748594847849436"
"dashing-sweep-454","1.2","true","1","3","4","0.99","1","4.6077856181783426e-8","0.9102564102564102","0.6666666666666666","1","5.202202625291794","21.904746531242814","15.846138056558718","5.202202625291794","15.659324174729752","30.724604416205064","25.39249946560304","15.659324174729752"
"peach-sweep-616","1.2","false","1","3","4","0.99","1","4.186650183543053e-8","0.9102564102564102","0.6666666666666666","1","7.32588539828265","19.46734974246092","15.060391844102783","7.32588539828265","20.89281912221758","26.674262321356345","24.0947112103553","20.89281912221758"
"woven-sweep-646","1.2","false","3","3","4","1","1","4.494641177504693e-8","0.9102564102564102","0.6666666666666666","1","7.28736816261395","19.33528821710994","14.981877288760506","7.28736816261395","20.876138386411405","26.561164891075062","24.033256675625154","20.876138386411405"
"pleasant-sweep-520","1.2","false","3","3","2","0.99","1","3.39233290112083e-8","0.8974358974358975","0.6363636363636364","1","8.125124304861934","15.255850566703742","11.690487435782838","8.125124304861934","21.317609541076543","23.81294904891523","22.56527929499589","21.317609541076543"
"whole-sweep-106","1.2","true","3","2","3","1","1","3.737667301720648e-8","0.935897435897436","0.7368421052631579","1","7.597376469865042","20.152017199296683","14.100413714975602","7.597376469865042","20.978548968351728","27.1779758750913","23.85945820006422","20.978548968351728"
